420869||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
420728||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
420872||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
420890||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
420990||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
420905||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
410285||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
420095||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
405647||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
407163||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
416129||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
419840||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
418710||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
418712||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
414818||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
414819||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
415173||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
406982||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
405397||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
408047||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
408046||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
405245||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
415424||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
414817||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
422407||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
405691||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
401418||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
415423||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
414816||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
415172||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
421388||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
421358||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
421366||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
414512||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
421360||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
422403||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
421508||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
421359||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
421370||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
100489||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
421357||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
422404||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
422411||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
421372||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
421361||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
400826||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
423404||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
421381||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
409057||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
2283||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
419552||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
408265||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
418524||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
421079||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
418529||01012009000000|M|11032013105420|0||LEBES|A|ADMCOM|08032013170212|ADMCOM|09032013091109
